old_package,old_class,new_class,status,notes
common.entity.npc,LOTREntityRohanMeadhost,,missing,
common.entity.npc,LOTREntityRohanOrcharder,,missing,
common.entity.npc,LOTREntityRohanShieldmaiden,,missing,
common.entity.npc,LOTREntityRohanStablemaster,,missing,
common.entity.npc,LOTREntityRohirrimArcher,,missing,
common.entity.npc,LOTREntityRohirrimMarshal,,missing,
common.entity.npc,LOTREntityRohirrimWarrior,,missing,
common.entity.npc,LOTREntityRuffianBrute,,missing,
common.entity.npc,LOTREntityRuffianSpy,,missing,
common.entity.npc,LOTREntitySaruman,,missing,
common.entity.npc,LOTREntitySauron,,missing,
common.entity.npc,LOTREntityScrapTrader,,missing,
common.entity.npc,LOTREntitySkeletalWraith,,base,extended by: LOTREntityGondorRuinsWraith LOTREntityHaradPyramidWraith LOTREntityRohanBarrowWraith LOTREntityTauredainPyramidWraith
common.entity.npc,LOTREntitySnowTroll,,missing,
common.entity.npc,LOTREntitySouthronBaker,,missing,
common.entity.npc,LOTREntitySouthronBartender,,missing,
common.entity.npc,LOTREntitySouthronBrewer,,missing,
common.entity.npc,LOTREntitySouthronButcher,,missing,
common.entity.npc,LOTREntitySouthronChampion,,missing,
common.entity.npc,LOTREntitySouthronFarmer,,missing,
common.entity.npc,LOTREntitySouthronFishmonger,,missing,
common.entity.npc,LOTREntitySouthronFlorist,,missing,
common.entity.npc,LOTREntitySouthronGoldsmith,,missing,
common.entity.npc,LOTREntitySouthronLumberman,,missing,
common.entity.npc,LOTREntitySouthronMason,,missing,
common.entity.npc,LOTREntitySouthronMiner,,missing,
common.entity.npc,LOTREntitySouthronTrader,,base,extended by: LOTREntitySouthronBaker LOTREntitySouthronBrewer LOTREntitySouthronButcher LOTREntitySouthronFishmonger LOTREntitySouthronFlorist LOTREntitySouthronGoldsmith ...
common.entity.npc,LOTREntitySpiderBase,,base,extended by: LOTREntityMirkwoodSpider LOTREntityMordorSpider LOTREntityUtumnoIceSpider
common.entity.npc,LOTREntitySwanKnight,,missing,
common.entity.npc,LOTREntityTauredain,,missing,
common.entity.npc,LOTREntityTauredainBannerBearer,,missing,
common.entity.npc,LOTREntityTauredainBlowgunner,,missing,
common.entity.npc,LOTREntityTauredainChieftain,,missing,
common.entity.npc,LOTREntityTauredainFarmer,,missing,
common.entity.npc,LOTREntityTauredainFarmhand,,missing,
common.entity.npc,LOTREntityTauredainPyramidWraith,,missing,
common.entity.npc,LOTREntityTauredainShaman,,missing,
common.entity.npc,LOTREntityTauredainSmith,,missing,
common.entity.npc,LOTREntityTauredainWarrior,,missing,
common.entity.npc,LOTREntityTormentedElf,,missing,
common.entity.npc,LOTREntityTree,,base,extended by: LOTREntityEnt LOTREntityHuornBase
common.entity.npc,LOTREntityTroll,LOTRTrollModel,ported,
common.entity.npc,LOTREntityUmbarArcher,,missing,
common.entity.npc,LOTREntityUmbarBaker,,missing,
common.entity.npc,LOTREntityUmbarBannerBearer,,missing,
common.entity.npc,LOTREntityUmbarBartender,,missing,
common.entity.npc,LOTREntityUmbarBlacksmith,,missing,
common.entity.npc,LOTREntityUmbarBrewer,,missing,
common.entity.npc,LOTREntityUmbarButcher,,missing,
common.entity.npc,LOTREntityUmbarCaptain,,missing,
common.entity.npc,LOTREntityUmbarFarmer,,missing,
common.entity.npc,LOTREntityUmbarFishmonger,,missing,
common.entity.npc,LOTREntityUmbarFlorist,,missing,
common.entity.npc,LOTREntityUmbarGoldsmith,,missing,
common.entity.npc,LOTREntityUmbarLumberman,,missing,
common.entity.npc,LOTREntityUmbarMason,,missing,
common.entity.npc,LOTREntityUmbarMiner,,missing,
common.entity.npc,LOTREntityUmbarTrader,,base,extended by: LOTREntityUmbarBaker LOTREntityUmbarBrewer LOTREntityUmbarButcher LOTREntityUmbarFishmonger LOTREntityUmbarFlorist LOTREntityUmbarGoldsmith ...
common.entity.npc,LOTREntityUmbarWarrior,,missing,
common.entity.npc,LOTREntityUmbarian,,missing,
common.entity.npc,LOTREntityUrukHai,,missing,
common.entity.npc,LOTREntityUrukHaiBannerBearer,,missing,
common.entity.npc,LOTREntityUrukHaiBerserker,,missing,
common.entity.npc,LOTREntityUrukHaiCrossbower,,missing,
common.entity.npc,LOTREntityUrukHaiMercenaryCaptain,,missing,
common.entity.npc,LOTREntityUrukHaiSapper,,missing,
common.entity.npc,LOTREntityUrukHaiTrader,,missing,
common.entity.npc,LOTREntityUrukWarg,,missing,
common.entity.npc,LOTREntityUrukWargBombardier,,missing,
common.entity.npc,LOTREntityUtumnoFireWarg,,missing,
common.entity.npc,LOTREntityUtumnoIceSpider,,missing,
common.entity.npc,LOTREntityUtumnoIceWarg,,missing,
common.entity.npc,LOTREntityUtumnoObsidianWarg,,missing,
common.entity.npc,LOTREntityUtumnoOrc,,missing,
common.entity.npc,LOTREntityUtumnoOrcArcher,,missing,
common.entity.npc,LOTREntityUtumnoSnowTroll,,missing,
common.entity.npc,LOTREntityUtumnoTroll,,missing,
common.entity.npc,LOTREntityUtumnoWarg,,missing,
common.entity.npc,LOTREntityWarg,,base,extended by: LOTREntityAngmarWarg LOTREntityGundabadWarg LOTREntityMordorWarg LOTREntityUrukWarg LOTREntityUtumnoWarg LOTREntityWargBombardier
common.entity.npc,LOTREntityWargBombardier,,base,extended by: LOTREntityAngmarWargBombardier LOTREntityMordorWargBombardier LOTREntityUrukWargBombardier
common.entity.npc,LOTREntityWickedDwarf,,missing,
common.entity.npc,LOTREntityWoodElf,,missing,
common.entity.npc,LOTREntityWoodElfBannerBearer,,missing,
common.entity.npc,LOTREntityWoodElfCaptain,,missing,
common.entity.npc,LOTREntityWoodElfScout,,missing,
common.entity.npc,LOTREntityWoodElfSmith,,missing,
common.entity.npc,LOTREntityWoodElfWarrior,,missing,
common.entity.npc,LOTRFamilyInfo,,missing,
common.entity.npc,LOTRFarmhand,,missing,
common.entity.npc,LOTRHireableBase,,missing,
common.entity.npc,LOTRHiredNPCInfo,,missing,
common.entity.npc,LOTRInventoryHiredReplacedItems,,missing,
common.entity.npc,LOTRInventoryNPCItems,,missing,
common.entity.npc,LOTRMercenary,,missing,
common.entity.npc,LOTRMercenaryTradeEntry,,missing,
common.entity.npc,LOTRNPCMount,,missing,
common.entity.npc,LOTRNames,,missing,
common.entity.npc,LOTRSpeech,,missing,
common.entity.npc,LOTRTradeEntries,,missing,
common.entity.npc,LOTRTradeEntry,,missing,
common.entity.npc,LOTRTradeEntryBarrel,,missing,
common.entity.npc,LOTRTradeSellResult,,missing,
common.entity.npc,LOTRTradeable,,missing,
common.entity.npc,LOTRTraderNPCInfo,,missing,
common.entity.npc,LOTRTravellingTrader,,missing,
common.entity.npc,LOTRTravellingTraderInfo,,missing,
common.entity.npc,LOTRUnitTradeEntries,,missing,
common.entity.npc,LOTRUnitTradeEntry,,missing,
common.entity.npc,LOTRUnitTradeable,,missing,
common.entity.projectile,LOTREntityConker,LOTRConkerEntity,ported,
common.entity.projectile,LOTREntityCrossbowBolt,LOTRCrossbowBoltEntity,ported,
common.entity.projectile,LOTREntityDart,LOTRDartEntity,ported,
common.entity.projectile,LOTREntityFirePot,LOTRFirePotEntity,ported,
common.entity.projectile,LOTREntityFishHook,,missing,
common.entity.projectile,LOTREntityGandalfFireball,LOTRGandalfFireballEntity,ported,
common.entity.projectile,LOTREntityMallornLeafBomb,,missing,
common.entity.projectile,LOTREntityMarshWraithBall,,missing,
common.entity.projectile,LOTREntityMysteryWeb,LOTRMysteryWebEntity,ported,
common.entity.projectile,LOTREntityPebble,LOTRPebbleEntity,ported,
common.entity.projectile,LOTREntityPlate,LOTRPlateBlockEntity LOTRPlateEntity,ported,
common.entity.projectile,LOTREntityProjectileBase,,referenced,named in: LOTRCrossbowBoltEntity LOTRThrowingAxeEntity LOTRThrowingAxeItem
common.entity.projectile,LOTREntitySmokeRing,,missing,
common.entity.projectile,LOTREntitySpear,,missing,
common.entity.projectile,LOTREntityThrowingAxe,LOTRThrowingAxeEntity,ported,
common.entity.projectile,LOTREntityThrownRock,,missing,
common.entity.projectile,LOTREntityThrownTermite,,missing,
common.entity.projectile,LOTREntityTrollSnowball,,missing,
common.entity.projectile,LOTRFishing,,missing,
common.fac,LOTRAlignmentBonusMap,LOTRAlignmentBonusMap,ported,
common.fac,LOTRAlignmentValues,LOTRAlignmentValues,ported,
common.fac,LOTRControlZone,LOTRControlZone,ported,
common.fac,LOTRFaction,LOTRFaction,ported,
common.fac,LOTRFactionBounties,,missing,
common.fac,LOTRFactionData,,missing,
common.fac,LOTRFactionRank,LOTRFactionRank,ported,
common.fac,LOTRFactionRelations,LOTRFactionRelations,ported,
common.fac,LOTRMapRegion,LOTRMapRegion,ported,
common.fellowship,FellowshipUpdateType,,missing,
common.fellowship,LOTRFellowship,,missing,
common.fellowship,LOTRFellowshipClient,,missing,
common.fellowship,LOTRFellowshipData,,missing,
common.fellowship,LOTRFellowshipInvite,,missing,
common.fellowship,LOTRFellowshipProfile,,missing,
common.inventory,LOTRContainerAlloyForge,,referenced,named in: LOTRForgeMenu
common.inventory,LOTRContainerAnvil,,referenced,named in: LOTRModifiers
common.inventory,LOTRContainerArmorStand,,excluded,
common.inventory,LOTRContainerBarrel,LOTRBarrelMenu,ported,
common.inventory,LOTRContainerBookshelf,,missing,
common.inventory,LOTRContainerChestWithPouch,,missing,
common.inventory,LOTRContainerCoinExchange,,missing,
common.inventory,LOTRContainerCraftingTable,LOTRCraftingTableBlock LOTRCraftingTable,ported,
common.inventory,LOTRContainerDaleCracker,LOTRDaleCrackerMenu,ported,
common.inventory,LOTRContainerGollum,,missing,
common.inventory,LOTRContainerHiredFarmerInventory,,missing,
common.inventory,LOTRContainerHiredWarriorInventory,,missing,
common.inventory,LOTRContainerHobbitOven,LOTRHobbitOvenMenu,ported,
common.inventory,LOTRContainerMillstone,LOTRMillstoneMenu,ported,
common.inventory,LOTRContainerMountInventory,,missing,
common.inventory,LOTRContainerNPCMountInventory,,missing,
common.inventory,LOTRContainerPouch,,excluded,
common.inventory,LOTRContainerTrade,,missing,
common.inventory,LOTRContainerUnitTrade,,missing,
common.inventory,LOTRContainerUnsmeltery,LOTRUnsmelteryMenu,ported,
common.inventory,LOTREntityInventory,,missing,
common.inventory,LOTRInventoryGollum,,missing,
common.inventory,LOTRInventoryNPC,,missing,
common.inventory,LOTRInventoryPouch,,excluded,
common.inventory,LOTRSlotAlignmentReward,,missing,
common.inventory,LOTRSlotAnvilOutput,,missing,
common.inventory,LOTRSlotArmorStand,,missing,
common.inventory,LOTRSlotBarrel,,referenced,named in: LOTRBarrelMenu
common.inventory,LOTRSlotBarrelResult,,referenced,named in: LOTRBarrelMenu
common.inventory,LOTRSlotBomb,,missing,
common.inventory,LOTRSlotBonemeal,,missing,
common.inventory,LOTRSlotCoinResult,,missing,
common.inventory,LOTRSlotDaleCracker,,missing,
common.inventory,LOTRSlotHiredReplaceItem,,missing,
common.inventory,LOTRSlotImmutable,,missing,
common.inventory,LOTRSlotMeleeWeapon,,missing,
common.inventory,LOTRSlotMillstone,,referenced,named in: LOTRMillstoneMenu
common.inventory,LOTRSlotPouch,,missing,
common.inventory,LOTRSlotProtected,,missing,
common.inventory,LOTRSlotSaddle,,missing,
common.inventory,LOTRSlotSeeds,,missing,
common.inventory,LOTRSlotStackSize,,missing,
common.inventory,LOTRSlotTrade,,missing,
common.inventory,LOTRSlotUnsmeltResult,,referenced,named in: LOTRUnsmelteryMenu
common.inventory,OddmentCollectorNameMischief,,missing,
common.item,AnvilNameColorProvider,,missing,
common.item,LOTRItemAncientItem,,absorbed,backs 1 field(s): ancientItem
common.item,LOTRItemAncientItemParts,,absorbed,backs 1 field(s): ancientItemParts
common.item,LOTRItemAnduril,,absorbed,backs 1 field(s): anduril
common.item,LOTRItemAnimalJar,LOTRAnimalJarItem,ported,
common.item,LOTRItemArmor,,absorbed,backs 235 field(s): bodyAngmar bodyArnor bodyBlackNumenorean bodyBlackUruk bodyBlackroot bodyBlueDwarven ...
common.item,LOTRItemArmorStand,,excluded,
common.item,LOTRItemArrowPoisoned,LOTRPoisonedArrowItem,ported,
common.item,LOTRItemAxe,LOTRAxeItem,ported,
common.item,LOTRItemBalrogWhip,LOTRBalrogWhipItem,ported,
common.item,LOTRItemBanner,LOTRBannerBlock LOTRBannerBlockEntity LOTRBannerRenderState LOTRBannerRenderer LOTRBannerModel,ported,
common.item,LOTRItemBarrel,LOTRBarrelItem,ported,
common.item,LOTRItemBattleaxe,,absorbed,backs 20 field(s): battleaxeAngmar battleaxeBlackUruk battleaxeBlueDwarven battleaxeBronze battleaxeCorsair battleaxeDale ...
common.item,LOTRItemBearRug,,missing,backs 1 field(s): bearRug
common.item,LOTRItemBed,LOTRBedBlock,ported,
common.item,LOTRItemBerry,,absorbed,backs 6 field(s): blackberry blueberry cranberry elderberry raspberry wildberry
common.item,LOTRItemBlockGoran,,missing,
common.item,LOTRItemBlockMetadata,,missing,
common.item,LOTRItemBlowgun,LOTRBlowgunItem,ported,
common.item,LOTRItemBone,,absorbed,backs 6 field(s): dwarfBone elfBone hobbitBone orcBone trollBone wargBone
common.item,LOTRItemBossTrophy,LOTRBossTrophyItem,ported,
common.item,LOTRItemBottlePoison,,absorbed,backs 1 field(s): bottlePoison
common.item,LOTRItemBow,LOTRBowItem,ported,
common.item,LOTRItemBrandingIron,,missing,backs 1 field(s): brandingIron
common.item,LOTRItemChisel,LOTRChiselItem,ported,
common.item,LOTRItemCoin,,absorbed,backs 1 field(s): silverCoin
common.item,LOTRItemCommandHorn,LOTRCommandHornItem,ported,
common.item,LOTRItemCommandSword,LOTRCommandSwordItem,ported,
common.item,LOTRItemConker,LOTRConkerEntity,ported,
common.item,LOTRItemConquestHorn,,absorbed,backs 1 field(s): conquestHorn
common.item,LOTRItemCrossbow,LOTRCrossbowItem,ported,
common.item,LOTRItemCrossbowBolt,LOTRCrossbowBoltItem,ported,
common.item,LOTRItemDagger,,absorbed,backs 63 field(s): daggerAncientHarad daggerAngmar daggerAngmarPoisoned daggerArnor daggerArnorPoisoned daggerBarrow ...
common.item,LOTRItemDaleCracker,LOTRDaleCrackerItem,ported,
common.item,LOTRItemDart,LOTRDartItem,ported,
common.item,LOTRItemDoor,,missing,
common.item,LOTRItemDoubleFlower,,referenced,named in: LOTRModelProvider
common.item,LOTRItemDoubleTorch,LOTRDoubleTorchBlock,ported,
common.item,LOTRItemDye,,absorbed,backs 1 field(s): dye
common.item,LOTRItemEnchantment,,absorbed,backs 4 field(s): balrogFire bountyTrophy chilling mithrilBook
common.item,LOTRItemEntDraught,LOTREntDraughtItem,ported,
common.item,LOTRItemFallenLeaves,,missing,
common.item,LOTRItemFeatherDyed,,missing,backs 1 field(s): featherDyed
common.item,LOTRItemFenceVanilla,,missing,
common.item,LOTRItemFirePot,LOTRFirePotItem,ported,
common.item,LOTRItemFood,,absorbed,backs 47 field(s): almond appleGreen bananaBread camelCooked camelRaw cherry ...
common.item,LOTRItemGandalfStaffGrey,,absorbed,backs 1 field(s): gandalfStaffGrey
common.item,LOTRItemGandalfStaffWhite,LOTRGandalfStaffWhiteItem,ported,
common.item,LOTRItemGate,LOTRGateBlock LOTRGateModel,ported,
common.item,LOTRItemGem,,absorbed,backs 2 field(s): coral pearl
common.item,LOTRItemGemWithAnvilNameColor,,absorbed,backs 8 field(s): amber amethyst diamond emerald opal ruby ...
common.item,LOTRItemGiraffeRug,,missing,backs 1 field(s): giraffeRug
common.item,LOTRItemGlamdring,,absorbed,backs 1 field(s): glamdring
common.item,LOTRItemGlassBottle,,referenced,named in: LOTRVanillaVessels
common.item,LOTRItemGrapeSeeds,,absorbed,backs 2 field(s): seedsGrapeRed seedsGrapeWhite
common.item,LOTRItemGuldurilCrystal,LOTRGuldurilCrystalItem,ported,
common.item,LOTRItemHammer,,absorbed,backs 20 field(s): blacksmithHammer clubMoredain dunlendingClub hammerAngmar hammerBlackUruk hammerBlueDwarven ...
common.item,LOTRItemHangingFruit,LOTRHangingFruitItem,ported,
common.item,LOTRItemHaradRobes,,absorbed,backs 3 field(s): bodyHaradRobes bootsHaradRobes legsHaradRobes
common.item,LOTRItemHaradTurban,,absorbed,backs 1 field(s): helmetHaradRobes
common.item,LOTRItemHobbitPipe,,absorbed,backs 1 field(s): hobbitPipe
common.item,LOTRItemHoe,LOTRHoeItem,ported,
common.item,LOTRItemKaftan,,absorbed,backs 2 field(s): bodyKaftan legsKaftan
common.item,LOTRItemKebab,LOTRKebabItem,ported,
common.item,LOTRItemKebabStand,LOTRKebabStandBlock LOTRKebabStandBlockEntity LOTRKebabStandRenderState LOTRKebabStandRenderer LOTRKebabStandModel,ported,
common.item,LOTRItemLance,,absorbed,backs 3 field(s): lanceDolAmroth lanceGondor lanceRohan
common.item,LOTRItemLeatherHat,,absorbed,backs 1 field(s): leatherHat
common.item,LOTRItemLeaves,,missing,
common.item,LOTRItemLionRug,,missing,backs 1 field(s): lionRug
common.item,LOTRItemManFlesh,LOTRManFleshItem,ported,
common.item,LOTRItemMatch,LOTRMatchItem,ported,
common.item,LOTRItemMattock,,absorbed,backs 3 field(s): mattockBlueDwarven mattockDwarven mattockMithril
common.item,LOTRItemMechanism,LOTRMechanismItem,ported,
common.item,LOTRItemMobSpawner,,missing,
common.item,LOTRItemModifierTemplate,,absorbed,backs 1 field(s): modTemplate
common.item,LOTRItemMorgulShroom,LOTRMorgulShroomBlock,ported,
common.item,LOTRItemMountArmor,,absorbed,backs 23 field(s): boarArmorBlueDwarven boarArmorDwarven elkArmorWoodElven horseArmorDale horseArmorDiamond horseArmorDolAmroth ...
common.item,LOTRItemMug,LOTRMugBlock LOTRMugBlockEntity LOTRMugRenderState LOTRMugRenderer,ported,
common.item,LOTRItemMugMorgulDraught,,absorbed,backs 1 field(s): mugMorgulDraught
common.item,LOTRItemMugTauredainCure,,absorbed,backs 1 field(s): mugTauredainCure
common.item,LOTRItemMugTermite,,absorbed,backs 1 field(s): mugTermiteTequila
common.item,LOTRItemMysteryWeb,LOTRMysteryWebEntity,ported,
common.item,LOTRItemNPCRespawner,,missing,backs 1 field(s): npcRespawner
common.item,LOTRItemOrcBomb,LOTROrcBombBlock LOTROrcBombEntity,ported,
common.item,LOTRItemOrcSkullStaff,,absorbed,backs 1 field(s): orcSkullStaff
common.item,LOTRItemOwnership,,missing,
common.item,LOTRItemPartyHat,,absorbed,backs 1 field(s): partyHat
common.item,LOTRItemPebble,LOTRPebbleItem,ported,
common.item,LOTRItemPickaxe,,absorbed,backs 15 field(s): pickaxeAngmar pickaxeBlueDwarven pickaxeBronze pickaxeDolGuldur pickaxeDwarven pickaxeElven ...
common.item,LOTRItemPike,,absorbed,backs 13 field(s): pikeBlueDwarven pikeDale pikeDolGuldur pikeDwarven pikeGondor pikeGundabadUruk ...
common.item,LOTRItemPlaceableFood,LOTRPlaceableFoodBlock,ported,
common.item,LOTRItemPlate,LOTRPlateItem,ported,
common.item,LOTRItemPolearm,,absorbed,backs 8 field(s): polearmAngmar polearmElven polearmHighElven polearmOrc polearmRhun polearmRivendell ...
common.item,LOTRItemPolearmLong,,absorbed,backs 6 field(s): halberdMithril longspearDolAmroth longspearElven longspearHighElven longspearRivendell longspearWoodElven
common.item,LOTRItemPotion,,referenced,named in: LOTRVanillaVessels
common.item,LOTRItemPouch,,excluded,
common.item,LOTRItemQuenditeCrystal,LOTRQuenditeCrystalItem,ported,
common.item,LOTRItemRedBook,,absorbed,backs 1 field(s): redBook
common.item,LOTRItemReeds,,missing,
common.item,LOTRItemRhunFireJar,,missing,
common.item,LOTRItemRing,,absorbed,backs 3 field(s): goldRing mithrilRing silverRing
common.item,LOTRItemRingil,,absorbed,backs 1 field(s): ringil
common.item,LOTRItemRugBase,,referenced,named in: LOTRCreativeTabs
common.item,LOTRItemSalt,LOTRSaltItem,ported,
common.item,LOTRItemSauronMace,LOTRSauronMaceItem,ported,
common.item,LOTRItemSeeds,,absorbed,backs 2 field(s): flaxSeeds pipeweedSeeds
common.item,LOTRItemShovel,LOTRShovelItem,ported,
common.item,LOTRItemSling,LOTRSlingItem,ported,
common.item,LOTRItemSpawnEgg,,absorbed,backs 1 field(s): spawnEgg
common.item,LOTRItemSpear,,absorbed,backs 29 field(s): spearAngmar spearArnor spearBlackNumenorean spearBlackUruk spearBladorthin spearBlueDwarven ...
common.item,LOTRItemStew,,absorbed,backs 5 field(s): leekSoup mapleSyrup melonSoup rabbitStew torogStew
common.item,LOTRItemSting,,absorbed,backs 1 field(s): sting
common.item,LOTRItemStructureSpawner,,missing,backs 1 field(s): structureSpawner
common.item,LOTRItemSword,,absorbed,backs 36 field(s): morgulBlade rollingPin scimitarBlackUruk scimitarHalfTroll scimitarNearHarad scimitarOrc ...
common.item,LOTRItemTallGrass,,missing,
common.item,LOTRItemTermite,,absorbed,backs 1 field(s): termite
common.item,LOTRItemThrowingAxe,LOTRThrowingAxeItem,ported,
common.item,LOTRItemTreasurePile,LOTRTreasurePileItem,ported,
common.item,LOTRItemTrident,LOTRTridentItem,ported,
common.item,LOTRItemTrollStatue,LOTRTrollStatueItem,ported,
common.item,LOTRItemUtumnoKey,,absorbed,backs 1 field(s): utumnoKey
common.item,LOTRItemVessel,LOTRVesselItem,ported,
common.item,LOTRItemVine,,missing,
common.item,LOTRItemWargskinRug,,missing,backs 1 field(s): wargskinRug
common.item,LOTRItemWaterPlant,,referenced,named in: LOTRBlocks
common.item,LOTRItemWithAnvilNameColor,,absorbed,backs 1 field(s): nauriteGem
common.item,LOTRMaterial,,referenced,named in: LOTRItemTags LOTRItems LOTRToolMaterials
common.item,LOTRPoisonedDrinks,LOTRPoisonedDrinks,ported,
common.item,LOTRPotionPoisonKilling,,referenced,named in: LOTRDrinkPoisonMobEffect
common.item,LOTRStoryItem,,referenced,named in: LOTRCreativeTabs
common.item,LOTRValuableItems,,missing,
common.item,LOTRWeaponStats,,referenced,named in: LOTRGateBlock LOTRItemTags LOTRItems LOTRModifier ...
common.network,LOTRPacketAchievement,,missing,
common.network,LOTRPacketAchievementRemove,,missing,
common.network,LOTRPacketAlignDrain,,missing,
common.network,LOTRPacketAlignment,,missing,
common.network,LOTRPacketAlignmentBonus,,missing,
common.network,LOTRPacketAlignmentChoiceOffer,,missing,
common.network,LOTRPacketAlignmentChoices,,missing,
common.network,LOTRPacketAlignmentSee,,missing,
common.network,LOTRPacketAnvilEngraveOwner,,missing,
common.network,LOTRPacketAnvilReforge,,missing,
common.network,LOTRPacketAnvilRename,,missing,
common.network,LOTRPacketBannerData,,missing,
common.network,LOTRPacketBannerRequestInvalidName,,missing,
common.network,LOTRPacketBannerValidate,,missing,
common.network,LOTRPacketBeaconEdit,,referenced,named in: LOTRBeaconEditPayload
common.network,LOTRPacketBiomeVariantsUnwatch,,missing,
common.network,LOTRPacketBiomeVariantsWatch,,missing,
common.network,LOTRPacketBlockFX,,missing,
common.network,LOTRPacketBrandingIron,,missing,
common.network,LOTRPacketBrewingButton,,referenced,named in: LOTRBrewingButtonPayload LOTRPackets
common.network,LOTRPacketBrokenPledge,,missing,
common.network,LOTRPacketBuyUnit,,missing,
common.network,LOTRPacketCWPProtectionMessage,,missing,
common.network,LOTRPacketCWPSharedHide,,missing,
common.network,LOTRPacketCWPSharedHideClient,,missing,
common.network,LOTRPacketCWPSharedUnlockClient,,missing,
common.network,LOTRPacketCancelItemHighlight,,missing,
common.network,LOTRPacketClientInfo,,missing,
common.network,LOTRPacketClientMQEvent,,missing,
common.network,LOTRPacketClientsideGUI,,missing,
common.network,LOTRPacketCoinExchange,,missing,
common.network,LOTRPacketConquestGrid,,missing,
common.network,LOTRPacketConquestGridRequest,,missing,
common.network,LOTRPacketConquestNotification,,missing,
common.network,LOTRPacketCreateCWP,,missing,
common.network,LOTRPacketCreateCWPClient,,missing,
common.network,LOTRPacketDate,,missing,
common.network,LOTRPacketDeleteCWP,,missing,
common.network,LOTRPacketDeleteCWPClient,,missing,
common.network,LOTRPacketDeleteMiniquest,,missing,
common.network,LOTRPacketEditBanner,,missing,
common.network,LOTRPacketEditNPCRespawner,,missing,
common.network,LOTRPacketEditSign,,referenced,named in: LOTRCarvedSignBlockEntity LOTRPackets LOTRSignEditPayload
common.network,LOTRPacketEnableAlignmentZones,,missing,
common.network,LOTRPacketEntityUUID,,missing,
common.network,LOTRPacketEnvironmentOverlay,,missing,
common.network,LOTRPacketFTBounceClient,,missing,
common.network,LOTRPacketFTBounceServer,,missing,
common.network,LOTRPacketFTCooldown,,missing,
common.network,LOTRPacketFTScreen,,missing,
common.network,LOTRPacketFTTimer,,missing,
common.network,LOTRPacketFactionData,,missing,
common.network,LOTRPacketFactionRelations,,missing,
common.network,LOTRPacketFamilyInfo,,missing,
common.network,LOTRPacketFastTravel,,missing,
common.network,LOTRPacketFellowship,,missing,
common.network,LOTRPacketFellowshipAcceptInviteResult,,missing,
common.network,LOTRPacketFellowshipCreate,,missing,
common.network,LOTRPacketFellowshipDisband,,missing,
common.network,LOTRPacketFellowshipDo,,base,extended by: LOTRPacketFellowshipDisband LOTRPacketFellowshipDoPlayer LOTRPacketFellowshipInvitePlayer LOTRPacketFellowshipLeave LOTRPacketFellowshipRename LOTRPacketFellowshipRespondInvite ...
common.network,LOTRPacketFellowshipDoPlayer,,missing,
common.network,LOTRPacketFellowshipInvitePlayer,,missing,
common.network,LOTRPacketFellowshipLeave,,missing,
common.network,LOTRPacketFellowshipNotification,,missing,
common.network,LOTRPacketFellowshipPartialUpdate,,base,extended by: 
common.network,LOTRPacketFellowshipRemove,,missing,
common.network,LOTRPacketFellowshipRename,,missing,
common.network,LOTRPacketFellowshipRespondInvite,,missing,
common.network,LOTRPacketFellowshipSetIcon,,missing,
common.network,LOTRPacketFellowshipToggle,,missing,
common.network,LOTRPacketHandler,,missing,
common.network,LOTRPacketHiredGui,,missing,
common.network,LOTRPacketHiredInfo,,missing,
common.network,LOTRPacketHiredUnitCommand,,missing,
common.network,LOTRPacketHiredUnitDismiss,,missing,
common.network,LOTRPacketHiredUnitInteract,,missing,
common.network,LOTRPacketHornSelect,,missing,
common.network,LOTRPacketInvasionWatch,,missing,
common.network,LOTRPacketIsOpRequest,,missing,
common.network,LOTRPacketIsOpResponse,,missing,
common.network,LOTRPacketItemSquadron,,missing,
common.network,LOTRPacketLocationFX,,missing,
common.network,LOTRPacketLogin,,missing,
common.network,LOTRPacketLoginPlayerData,,missing,
common.network,LOTRPacketMallornEntHeal,,missing,
common.network,LOTRPacketMallornEntSummon,,missing,
common.network,LOTRPacketMapTp,,missing,
common.network,LOTRPacketMercenaryInteract,,missing,
common.network,LOTRPacketMessage,,missing,
common.network,LOTRPacketMiniquest,,missing,
common.network,LOTRPacketMiniquestOffer,,missing,
common.network,LOTRPacketMiniquestOfferClose,,missing,
common.network,LOTRPacketMiniquestRemove,,missing,
common.network,LOTRPacketMiniquestTrack,,missing,
common.network,LOTRPacketMiniquestTrackClient,,missing,
common.network,LOTRPacketMobSpawner,,missing,
common.network,LOTRPacketMountControl,,missing,
common.network,LOTRPacketMountControlServerEnforce,,missing,
common.network,LOTRPacketMountOpenInv,,missing,
common.network,LOTRPacketNPCCombatStance,,missing,
common.network,LOTRPacketNPCFX,,missing,
common.network,LOTRPacketNPCIsEating,,missing,
common.network,LOTRPacketNPCIsOfferingQuest,,missing,
common.network,LOTRPacketNPCRespawner,,missing,
common.network,LOTRPacketNPCSpeech,,missing,
common.network,LOTRPacketNPCSquadron,,missing,
common.network,LOTRPacketOpenSignEditor,,referenced,named in: LOTROpenSignEditorPayload
common.network,LOTRPacketOptions,,missing,
common.network,LOTRPacketPledge,,missing,
common.network,LOTRPacketPledgeSet,,missing,
common.network,LOTRPacketPortalPos,,missing,
common.network,LOTRPacketRenameCWP,,missing,
common.network,LOTRPacketRenameCWPClient,,missing,
