kind,old_field,old_unloc,old_meta,old_name,new_id,status,match,notes
item,daggerElven,daggerElven,,Galadhrim Dagger,galadhrim_dagger,ported,name,
item,daggerElvenPoisoned,daggerElvenPoisoned,,Poisoned Galadhrim Dagger,poisoned_galadhrim_dagger,ported,name,
item,daggerGondor,daggerGondor,,Gondorian Dagger,gondor_dagger,ported,name,
item,daggerGondorPoisoned,daggerGondorPoisoned,,Poisoned Gondorian Dagger,poisoned_gondor_dagger,ported,name,
item,daggerGundabadUruk,daggerGundabadUruk,,Gundabad Uruk Dagger,gundabad_uruk_dagger,ported,name,
item,daggerGundabadUrukPoisoned,daggerGundabadUrukPoisoned,,Poisoned Gundabad Uruk Dagger,poisoned_gundabad_uruk_dagger,ported,name,
item,daggerHalfTroll,daggerHalfTroll,,Half-troll Dagger,half_troll_dagger,ported,name,
item,daggerHalfTrollPoisoned,daggerHalfTrollPoisoned,,Poisoned Half-troll Dagger,poisoned_half_troll_dagger,ported,name,
item,daggerHarad,daggerHarad,,Haradric Dagger,haradric_dagger,ported,name,
item,daggerHaradPoisoned,daggerHaradPoisoned,,Poisoned Haradric Dagger,poisoned_haradric_dagger,ported,name,
item,daggerHighElven,daggerHighElven,,Lindon Dagger,lindon_dagger,ported,name,
item,daggerHighElvenPoisoned,daggerHighElvenPoisoned,,Poisoned Lindon Dagger,poisoned_lindon_dagger,ported,name,
item,daggerIron,daggerIron,,Iron Dagger,iron_dagger,ported,name,
item,daggerIronPoisoned,daggerIronPoisoned,,Poisoned Iron Dagger,poisoned_iron_dagger,ported,name,
item,daggerMithril,daggerMithril,,Mithril Dagger,mithril_dagger,ported,name,
item,daggerMithrilPoisoned,daggerMithrilPoisoned,,Poisoned Mithril Dagger,poisoned_mithril_dagger,ported,name,
item,daggerMoredain,daggerMoredain,,Morwaith Dagger,morwaith_dagger,ported,name,
item,daggerMoredainPoisoned,daggerMoredainPoisoned,,Poisoned Morwaith Dagger,poisoned_morwaith_dagger,ported,name,
item,daggerNearHarad,daggerNearHarad,,Umbaric Dagger,umbaric_dagger,ported,name,
item,daggerNearHaradPoisoned,daggerNearHaradPoisoned,,Poisoned Umbaric Dagger,poisoned_umbaric_dagger,ported,name,
item,daggerOrc,daggerOrc,,Mordor Dagger,mordor_dagger,ported,name,
item,daggerOrcPoisoned,daggerOrcPoisoned,,Poisoned Mordor Dagger,poisoned_mordor_dagger,ported,name,
item,daggerRhun,daggerRhun,,Rhûnic Dagger,rhunic_dagger,ported,name,
item,daggerRhunPoisoned,daggerRhunPoisoned,,Poisoned Rhûnic Dagger,poisoned_rhunic_dagger,ported,name,
item,daggerRivendell,daggerRivendell,,Rivendell Dagger,rivendell_dagger,ported,name,
item,daggerRivendellPoisoned,daggerRivendellPoisoned,,Poisoned Rivendell Dagger,poisoned_rivendell_dagger,ported,name,
item,daggerRohan,daggerRohan,,Rohirric Dagger,rohirric_dagger,ported,name,
item,daggerRohanPoisoned,daggerRohanPoisoned,,Poisoned Rohirric Dagger,poisoned_rohirric_dagger,ported,name,
item,daggerTauredain,daggerTauredain,,Taurethrim Dagger,taurethrim_dagger,ported,name,
item,daggerTauredainPoisoned,daggerTauredainPoisoned,,Poisoned Taurethrim Dagger,poisoned_taurethrim_dagger,ported,name,
item,daggerUruk,daggerUruk,,Uruk Dagger,uruk_dagger,ported,name,
item,daggerUrukPoisoned,daggerUrukPoisoned,,Poisoned Uruk Dagger,poisoned_uruk_dagger,ported,name,
item,daggerUtumno,daggerUtumno,,Utumno Dagger,utumno_dagger,ported,name,
item,daggerUtumnoPoisoned,daggerUtumnoPoisoned,,Poisoned Utumno Dagger,poisoned_utumno_dagger,ported,name,
item,daggerWoodElven,daggerWoodElven,,Wood-elven Dagger,wood_elven_dagger,ported,name,
item,daggerWoodElvenPoisoned,daggerWoodElvenPoisoned,,Poisoned Wood-elven Dagger,poisoned_wood_elven_dagger,ported,name,
item,daleBow,daleBow,,Dalish Longbow,dale_bow,ported,name,
item,daleCracker,daleCracker,,Dalish Cracker,red_dalish_cracker,ported,name,also: blue_dalish_cracker green_dalish_cracker silver_dalish_cracker gold_dalish_cracker
item,dalishPastryItem,dalishPastry,,Dalish Pastry,dalish_pastry,ported,name,
item,date,date,,Date,date,ported,name,also: date_block
item,deerCooked,deerCooked,,Cooked Venison,cooked_venison,ported,name,
item,deerRaw,deerRaw,,Raw Venison,raw_venison,ported,name,
item,diamond,diamond,,Diamond,diamond,ported,name,
item,dorwinionElfBow,dorwinionElfBow,,Dorwinion Elven Bow,dorwinion_elven_bow,ported,name,
item,dunlendingClub,dunlendingClub,,Dunlending Club,dunlending_club,ported,name,
item,dunlendingTrident,dunlendingTrident,,Dunlending Trident,dunlending_trident,ported,name,
item,dwarfBone,dwarfBone,,Dwarf Bone,dwarf_bone,ported,name,
item,dwarfSteel,dwarfSteel,,Dwarven Steel Ingot,dwarven_steel_ingot,ported,name,
item,dwarvenBedItem,dwarvenBed,,Dwarven Bed,dwarven_bed,ported,name,
item,dwarvenDoor,dwarvenDoor,,Dwarven Door,dwarven_door,ported,name,
item,dwarvenRing,dwarvenRing,,Dwarven Marriage Ring,dwarven_marriage_ring,ported,name,
item,dye,dye,0,Yellow Dye,yellow_dye,ported,name,
item,dye,dye,1,White Dye,white_dye,ported,name,
item,dye,dye,2,Bluebell Blue,bluebell_blue,ported,name,
item,dye,dye,3,Clover Green,clover_green,ported,name,
item,dye,dye,4,Charcoal Dust,charcoal_dust,ported,name,
item,dye,dye,5,Brown Dye,brown_dye,ported,name,
item,elderberry,elderberry,,Elderberries,elderberries,ported,name,
item,elfBone,elfBone,,Elf Bone,elf_bone,ported,name,
item,elfSteel,elfSteel,,Elven Steel Ingot,elven_steel_ingot,ported,name,
item,elkArmorWoodElven,elkArmorWoodElven,,Wood-elven Elk Armor,wood_elven_elk_armor,ported,name,
item,elvenBedItem,elvenBed,,Galadhrim Bed,galadhrim_bed,ported,override,
item,elvenBow,elvenBow,,Galadhrim Bow,galadhrim_bow,ported,name,
item,emerald,emerald,,Emerald,emerald,ported,name,
item,entDraught,entDraught,0,Green Ent-draught,ent_draught[0],ported,name,
item,entDraught,entDraught,1,Brown Ent-draught,ent_draught[1],ported,name,
item,entDraught,entDraught,2,Golden Ent-draught,ent_draught[2],ported,name,
item,entDraught,entDraught,3,Yellow Ent-draught,ent_draught[3],ported,name,
item,entDraught,entDraught,4,Red Ent-draught,ent_draught[4],ported,name,
item,entDraught,entDraught,5,Silver Ent-draught,ent_draught[5],ported,name,
item,entDraught,entDraught,6,Blue Ent-draught,ent_draught[6],ported,name,
item,featherDyed,featherDyed,,Dyed Feather,,missing,,
item,flax,flax,,Flax,flax,ported,name,also: flax_crop
item,flaxSeeds,flaxSeeds,,Flax Seeds,flax_seeds,ported,name,
item,galvorn,galvorn,,Galvorn Ingot,galvorn_ingot,ported,name,
item,gammon,gammon,,Gammon,gammon,ported,name,
item,gandalfStaffGrey,gandalfStaffGrey,,Staff of Gandalf the Grey,gandalf_staff_grey,ported,name,
item,gandalfStaffWhite,gandalfStaffWhite,,Staff of Gandalf the White,gandalf_staff_white,ported,name,
item,gateGear,gateGear,,Gate Gears,gate_gears,ported,name,
item,gemsbokHide,gemsbokHide,,Gemsbok Hide,gemsbok_hide,ported,name,
item,gemsbokHorn,gemsbokHorn,,Gemsbok Horn,gemsbok_horn,ported,name,
item,gildedIron,gildedIron,,Gilded Iron Ingot,gilded_iron_ingot,ported,name,
item,giraffeRug,giraffeRug,,Giraffeskin Rug,,missing,,
item,glamdring,glamdring,,Glamdring,glamdring,ported,name,
item,gobletCopper,gobletCopper,,Copper Goblet,copper_goblet,ported,name,also: copper_goblet_block
item,gobletGold,gobletGold,,Golden Goblet,golden_goblet,ported,name,also: golden_goblet_block
item,gobletSilver,gobletSilver,,Silver Goblet,silver_goblet,ported,name,also: silver_goblet_block
item,gobletWood,gobletWood,,Wooden Cup,wooden_cup,ported,name,also: wooden_cup_block
item,goldRing,goldRing,,Gold Ring,gold_ring,ported,name,
item,gondorBow,gondorBow,,Gondorian Bow,gondor_bow,ported,name,
item,grapeRed,grapeRed,,Red Grapes,red_grapes,ported,name,
item,grapeWhite,grapeWhite,,Green Grapes,green_grapes,ported,name,
item,guldurilCrystal,guldurilCrystal,,Gulduril,gulduril,ported,name,
item,gundabadUrukBow,gundabadUrukBow,,Gundabad Uruk Bow,gundabad_uruk_bow,ported,name,
item,halberdMithril,halberdMithril,,Mithril Halberd,mithril_halberd,ported,name,
item,hammerAngmar,hammerAngmar,,Angmar Warhammer,angmar_warhammer,ported,name,
item,hammerBlackUruk,hammerBlackUruk,,Black Uruk Warhammer,black_uruk_warhammer,ported,name,
item,hammerBlueDwarven,hammerBlueDwarven,,Blue Dwarven Warhammer,blue_dwarven_warhammer,ported,name,
item,hammerDolGuldur,hammerDolGuldur,,Dol Guldur Warhammer,dol_guldur_warhammer,ported,name,
item,hammerDwarven,hammerDwarven,,Dwarven Warhammer,dwarven_warhammer,ported,name,
item,hammerGondor,hammerGondor,,Gondorian Warhammer,gondor_warhammer,ported,name,
item,hammerGundabadUruk,hammerGundabadUruk,,Gundabad Uruk Bludgeon,gundabad_uruk_bludgeon,ported,name,
item,hammerHalfTroll,hammerHalfTroll,,Half-troll Warhammer,half_troll_warhammer,ported,name,
item,hammerMithril,hammerMithril,,Mithril Warhammer,mithril_warhammer,ported,name,
item,hammerOrc,hammerOrc,,Mordor Warhammer,mordor_warhammer,ported,name,
item,hammerTauredain,hammerTauredain,,Taurethrim Bludgeon,taurethrim_bludgeon,ported,name,
item,hammerUruk,hammerUruk,,Uruk Warhammer,uruk_warhammer,ported,name,
item,hammerUtumno,hammerUtumno,,Utumno Warhammer,utumno_warhammer,ported,name,
item,helmetAngmar,helmetAngmar,,Angmar Helmet,angmar_helmet,ported,name,
item,helmetArnor,helmetArnor,,Arnorian Helmet,arnor_helmet,ported,name,
item,helmetBlackNumenorean,helmetBlackNumenorean,,Black Númenórean Helmet,black_numenorean_helmet,ported,name,
item,helmetBlackUruk,helmetBlackUruk,,Black Uruk Helmet,black_uruk_helmet,ported,name,
item,helmetBlackroot,helmetBlackroot,,Blackroot Vale Helmet,blackroot_vale_helmet,ported,name,
item,helmetBlueDwarven,helmetBlueDwarven,,Blue Dwarven Helmet,blue_dwarven_helmet,ported,name,
item,helmetBone,helmetBone,,Bone Helmet,bone_helmet,ported,name,
item,helmetBronze,helmetBronze,,Bronze Helmet,bronze_helmet,ported,name,
item,helmetCorsair,helmetCorsair,,Corsair Helmet,corsair_helmet,ported,name,
item,helmetDale,helmetDale,,Dalish Helmet,dale_helmet,ported,name,
item,helmetDolAmroth,helmetDolAmroth,,Dol Amroth Helmet,dol_amroth_helmet,ported,name,
item,helmetDolGuldur,helmetDolGuldur,,Dol Guldur Helmet,dol_guldur_helmet,ported,name,
item,helmetDorwinion,helmetDorwinion,,Dorwinion Helmet,dorwinion_helmet,ported,name,
item,helmetDorwinionElf,helmetDorwinionElf,,Dorwinion Elven Helmet,dorwinion_elven_helmet,ported,name,
item,helmetDunlending,helmetDunlending,,Dunlending Helmet,dunlending_helmet,ported,name,
item,helmetDwarven,helmetDwarven,,Dwarven Helmet,dwarven_helmet,ported,name,
item,helmetDwarvenGold,helmetDwarvenGold,,Gold-trimmed Dwarven Helmet,gold_trimmed_dwarven_helmet,ported,name,
item,helmetDwarvenMithril,helmetDwarvenMithril,,Mithril-trimmed Dwarven Helmet,mithril_trimmed_dwarven_helmet,ported,name,
item,helmetDwarvenSilver,helmetDwarvenSilver,,Silver-trimmed Dwarven Helmet,silver_trimmed_dwarven_helmet,ported,name,
item,helmetElven,helmetElven,,Galadhrim Helmet,galadhrim_helmet,ported,name,
item,helmetGalvorn,helmetGalvorn,,Galvorn Helmet,galvorn_helmet,ported,name,
item,helmetGemsbok,helmetGemsbok,,Gemsbok Hide Helmet,gemsbok_hide_helmet,ported,name,
item,helmetGondolin,helmetGondolin,,Gondolinian Helmet,gondolin_helmet,ported,name,
item,helmetGondor,helmetGondor,,Gondorian Helmet,gondor_helmet,ported,name,
item,helmetGondorWinged,helmetGondorWinged,,Winged Gondorian Helmet,gondor_winged_helmet,ported,name,
item,helmetGulfHarad,helmetGulfHarad,,Gulfen Helmet,gulfen_helmet,ported,name,
item,helmetGundabadUruk,helmetGundabadUruk,,Gundabad Uruk Helmet,gundabad_uruk_helmet,ported,name,
item,helmetHalfTroll,helmetHalfTroll,,Half-troll Helmet,half_troll_helmet,ported,name,
item,helmetHaradRobes,helmetHaradRobes,,Harad Turban,harad_turban,ported,name,
item,helmetHarnedor,helmetHarnedor,,Harnennor Helmet,harnennor_helmet,ported,name,
item,helmetHighElven,helmetHighElven,,Lindon Helmet,lindon_helmet,ported,name,
item,helmetHithlain,helmetHithlain,,Galadhrim Cloak Hood,galadhrim_cloak_hood,ported,name,
item,helmetLamedon,helmetLamedon,,Lamedon Helmet,lamedon_helmet,ported,name,
item,helmetLossarnach,helmetLossarnach,,Lossarnach Helmet,lossarnach_helmet,ported,name,
item,helmetMithril,helmetMithril,,Mithril Helmet,mithril_helmet,ported,name,
item,helmetMoredain,helmetMoredain,,Morwaith Helmet,morwaith_helmet,ported,name,
item,helmetMoredainLion,helmetMoredainLion,,Morwaith Chieftain Helmet,morwaith_chieftain_helmet,ported,name,
item,helmetMorgul,helmetMorgul,,Morgul Helmet,morgul_helmet,ported,name,
item,helmetNearHarad,helmetNearHarad,,Coast Southron Helmet,coast_southron_helmet,ported,name,
item,helmetNearHaradWarlord,helmetNearHaradWarlord,,Southron Champion Helmet,southron_champion_helmet,ported,name,
item,helmetNomad,helmetNomad,,Nomad Cap,nomad_cap,ported,name,
item,helmetOrc,helmetOrc,,Mordor Helmet,mordor_helmet,ported,name,
item,helmetPelargir,helmetPelargir,,Pelargir Helmet,pelargir_helmet,ported,name,
item,helmetPinnathGelin,helmetPinnathGelin,,Pinnath Gelin Helmet,pinnath_gelin_helmet,ported,name,
item,helmetRanger,helmetRanger,,Ranger Hood,ranger_hood,ported,name,
item,helmetRangerIthilien,helmetRangerIthilien,,Ithilien Ranger Hood,ithilien_ranger_hood,ported,name,
item,helmetRhun,helmetRhun,,Rhûnic Helmet,rhunic_helmet,ported,name,
item,helmetRhunGold,helmetRhunGold,,Golden Rhûnic Helmet,golden_rhunic_helmet,ported,name,
item,helmetRhunWarlord,helmetRhunWarlord,,Rhûnic Warlord Helmet,rhunic_warlord_helmet,ported,name,
item,helmetRivendell,helmetRivendell,,Rivendell Helmet,rivendell_helmet,ported,name,
item,helmetRohan,helmetRohan,,Rohirric Coif,rohirric_coif,ported,name,
item,helmetRohanMarshal,helmetRohanMarshal,,Rohirric Marshal Helmet,rohirric_marshal_helmet,ported,name,
item,helmetTauredain,helmetTauredain,,Taurethrim Helmet,taurethrim_helmet,ported,name,
item,helmetTauredainChieftain,helmetTauredainChieftain,,Taurethrim Chieftain Helmet,taurethrim_chieftain_helmet,ported,name,
item,helmetTauredainGold,helmetTauredainGold,,Golden Taurethrim Helmet,golden_taurethrim_helmet,ported,name,
item,helmetUmbar,helmetUmbar,,Umbaric Helmet,umbaric_helmet,ported,name,
item,helmetUruk,helmetUruk,,Uruk Helmet,uruk_helmet,ported,name,
item,helmetUrukBerserker,helmetUrukBerserker,,Uruk Berserker Helmet,uruk_berserker_helmet,ported,name,
item,helmetUtumno,helmetUtumno,,Utumno Helmet,utumno_helmet,ported,name,
item,helmetFur,helmetWarg,,Fur Hat,fur_hat,ported,name,
item,helmetWoodElven,helmetWoodElven,,Wood-elven Helmet,wood_elven_helmet,ported,name,
item,helmetWoodElvenScout,helmetWoodElvenScout,,Wood-elven Scout Hood,wood_elven_scout_hood,ported,name,
item,highElvenBedItem,highElvenBed,,High Elven Bed,high_elven_bed,ported,name,
item,highElvenBow,highElvenBow,,Lindon Bow,lindon_bow,ported,name,
item,hithlain,hithlain,,Hithlain,hithlain,ported,name,
item,hobbitBone,hobbitBone,,Hobbit Bone,hobbit_bone,ported,name,
item,hobbitPancake,hobbitPancake,,Hobbit Pancake,hobbit_pancake,ported,name,
item,hobbitPancakeMapleSyrup,hobbitPancakeMapleSyrup,,Hobbit Pancake with Maple Syrup,hobbit_pancake_with_maple_syrup,ported,name,
item,hobbitPipe,hobbitPipe,,Smoking Pipe,smoking_pipe,ported,name,
item,hobbitRing,hobbitRing,,Hobbit Marriage Ring,hobbit_marriage_ring,ported,name,
item,hoeAngmar,hoeAngmar,,Angmar Hoe,angmar_hoe,ported,name,
item,hoeBlueDwarven,hoeBlueDwarven,,Blue Dwarven Hoe,blue_dwarven_hoe,ported,name,
item,hoeBronze,hoeBronze,,Bronze Hoe,bronze_hoe,ported,name,
item,hoeDolGuldur,hoeDolGuldur,,Dol Guldur Hoe,dol_guldur_hoe,ported,name,
item,hoeDwarven,hoeDwarven,,Dwarven Hoe,dwarven_hoe,ported,name,
item,hoeElven,hoeElven,,Galadhrim Hoe,galadhrim_hoe,ported,name,
item,hoeHighElven,hoeHighElven,,Lindon Hoe,lindon_hoe,ported,name,
item,hoeMallorn,hoeMallorn,,Mallorn Hoe,mallorn_hoe,ported,name,
item,hoeMithril,hoeMithril,,Mithril Hoe,mithril_hoe,ported,name,
item,hoeOrc,hoeOrc,,Mordor Hoe,mordor_hoe,ported,name,
item,hoeRivendell,hoeRivendell,,Rivendell Hoe,rivendell_hoe,ported,name,
item,hoeTauredain,hoeTauredain,,Taurethrim Hoe,taurethrim_hoe,ported,name,
item,hoeUruk,hoeUruk,,Uruk Hoe,uruk_hoe,ported,name,
item,hoeWoodElven,hoeWoodElven,,Wood-elven Hoe,wood_elven_hoe,ported,name,
item,horn,horn,,Horn,horn,ported,name,
item,horseArmorDale,horseArmorDale,,Dalish Horse Armor,dale_horse_armor,ported,name,
item,horseArmorDiamond,horseArmorDiamond,,,diamond_horse_armor,ported,override,LOTR diamond horse armour (14 protection)
item,horseArmorDolAmroth,horseArmorDolAmroth,,Dol Amroth Horse Armor,dol_amroth_horse_armor,ported,name,
item,horseArmorGaladhrim,horseArmorGaladhrim,,Galadhrim Horse Armor,galadhrim_horse_armor,ported,name,
item,horseArmorGold,horseArmorGold,,,,vanilla,override,user confirmed vanilla duplicate
item,horseArmorGondor,horseArmorGondor,,Gondorian Horse Armor,gondor_horse_armor,ported,name,
item,horseArmorHighElven,horseArmorHighElven,,Lindon Horse Armor,lindon_horse_armor,ported,name,
item,horseArmorIron,horseArmorIron,,,,vanilla,override,user confirmed vanilla duplicate
item,horseArmorLamedon,horseArmorLamedon,,Lamedon Horse Armor,lamedon_horse_armor,ported,name,
item,horseArmorMithril,horseArmorMithril,,Mithril Horse Armor,mithril_horse_armor,ported,name,
item,horseArmorMorgul,horseArmorMorgul,,Morgul Horse Armor,morgul_horse_armor,ported,name,
item,horseArmorNearHarad,horseArmorNearHarad,,Coast Southron Horse Armor,coast_southron_horse_armor,ported,name,
item,horseArmorRhunGold,horseArmorRhunGold,,Rhûnic Horse Armor,rhunic_horse_armor,ported,name,
item,horseArmorRivendell,horseArmorRivendell,,Rivendell Horse Armor,rivendell_horse_armor,ported,name,
item,horseArmorRohan,horseArmorRohan,,Rohirric Horse Armor,rohirric_horse_armor,ported,name,
item,horseArmorUmbar,horseArmorUmbar,,Umbaric Horse Armor,umbaric_horse_armor,ported,name,
item,ironCrossbow,ironCrossbow,,Iron Crossbow,iron_crossbow,ported,name,
item,ironNugget,ironNugget,,Iron Nugget,,vanilla,override,user confirmed vanilla duplicate
item,ithildin,ithildin,,Ithildin,ithildin,ported,name,
item,kebab,kebab,,Kebab,kebab,ported,name,
item,kineArawHorn,kineArawHorn,,Kine of Araw Horn,kine_of_araw_horn,ported,name,
item,lanceDolAmroth,lanceDolAmroth,,Dol Amroth Lance,dol_amroth_lance,ported,name,
item,lanceGondor,lanceGondor,,Gondorian Lance,gondor_lance,ported,name,
item,lanceRohan,lanceRohan,,Rohirric Lance,rohirric_lance,ported,name,
item,leatherHat,leatherHat,,Leather Hat,leather_hat,ported,name,
item,leek,leek,,Leek,leek,ported,name,
item,leekSoup,leekSoup,,Leek Soup,leek_soup,ported,name,
item,legsAngmar,legsAngmar,,Angmar Leggings,angmar_leggings,ported,name,
item,legsArnor,legsArnor,,Arnorian Leggings,arnor_leggings,ported,name,
item,legsBlackNumenorean,legsBlackNumenorean,,Black Númenórean Leggings,black_numenorean_leggings,ported,name,
item,legsBlackUruk,legsBlackUruk,,Black Uruk Leggings,black_uruk_leggings,ported,name,
item,legsBlackroot,legsBlackroot,,Blackroot Vale Leggings,blackroot_vale_leggings,ported,name,
item,legsBlueDwarven,legsBlueDwarven,,Blue Dwarven Leggings,blue_dwarven_leggings,ported,name,
item,legsBone,legsBone,,Bone Leggings,bone_leggings,ported,name,
item,legsBronze,legsBronze,,Bronze Leggings,bronze_leggings,ported,name,
item,legsCorsair,legsCorsair,,Corsair Leggings,corsair_leggings,ported,name,
item,legsDale,legsDale,,Dalish Leggings,dale_leggings,ported,name,
item,legsDolAmroth,legsDolAmroth,,Dol Amroth Leggings,dol_amroth_leggings,ported,name,
item,legsDolAmrothGambeson,legsDolAmrothGambeson,,Dol Amroth Chaps,dol_amroth_chaps,ported,name,
item,legsDolGuldur,legsDolGuldur,,Dol Guldur Leggings,dol_guldur_leggings,ported,name,
item,legsDorwinion,legsDorwinion,,Dorwinion Leggings,dorwinion_leggings,ported,name,
item,legsDorwinionElf,legsDorwinionElf,,Dorwinion Elven Leggings,dorwinion_elven_leggings,ported,name,
item,legsDunlending,legsDunlending,,Dunlending Leggings,dunlending_leggings,ported,name,
item,legsDwarven,legsDwarven,,Dwarven Leggings,dwarven_leggings,ported,name,
item,legsDwarvenGold,legsDwarvenGold,,Gold-trimmed Dwarven Leggings,gold_trimmed_dwarven_leggings,ported,name,
item,legsDwarvenMithril,legsDwarvenMithril,,Mithril-trimmed Dwarven Leggings,mithril_trimmed_dwarven_leggings,ported,name,
item,legsDwarvenSilver,legsDwarvenSilver,,Silver-trimmed Dwarven Leggings,silver_trimmed_dwarven_leggings,ported,name,
item,legsElven,legsElven,,Galadhrim Leggings,galadhrim_leggings,ported,name,
item,legsGalvorn,legsGalvorn,,Galvorn Leggings,galvorn_leggings,ported,name,
item,legsGemsbok,legsGemsbok,,Gemsbok Hide Leggings,gemsbok_hide_leggings,ported,name,
item,legsGondolin,legsGondolin,,Gondolinian Leggings,gondolin_leggings,ported,name,
item,legsGondor,legsGondor,,Gondorian Leggings,gondor_leggings,ported,name,
item,legsGulfHarad,legsGulfHarad,,Gulfen Leggings,gulfen_leggings,ported,name,
item,legsGundabadUruk,legsGundabadUruk,,Gundabad Uruk Leggings,gundabad_uruk_leggings,ported,name,
item,legsHalfTroll,legsHalfTroll,,Half-troll Leggings,half_troll_leggings,ported,name,
item,legsHaradRobes,legsHaradRobes,,Harad Robe Leggings,harad_robe_leggings,ported,name,
item,legsHarnedor,legsHarnedor,,Harnennor Leggings,harnennor_leggings,ported,name,
item,legsHighElven,legsHighElven,,Lindon Leggings,lindon_leggings,ported,name,
item,legsHithlain,legsHithlain,,Galadhrim Cloak Leggings,galadhrim_cloak_leggings,ported,name,
item,legsKaftan,legsKaftan,,Kaftan Leggings,kaftan_leggings,ported,name,
item,legsLamedon,legsLamedon,,Lamedon Leggings,lamedon_leggings,ported,name,
item,legsLossarnach,legsLossarnach,,Lossarnach Leggings,lossarnach_leggings,ported,name,
item,legsMithril,legsMithril,,Mithril Leggings,mithril_leggings,ported,name,
item,legsMoredain,legsMoredain,,Morwaith Leggings,morwaith_leggings,ported,name,
item,legsMoredainLion,legsMoredainLion,,Morwaith Chieftain Leggings,morwaith_chieftain_leggings,ported,name,
item,legsMorgul,legsMorgul,,Morgul Leggings,morgul_leggings,ported,name,
item,legsNearHarad,legsNearHarad,,Coast Southron Leggings,coast_southron_leggings,ported,name,
item,legsNomad,legsNomad,,Nomad Leggings,nomad_leggings,ported,name,
item,legsOrc,legsOrc,,Mordor Leggings,mordor_leggings,ported,name,
item,legsPelargir,legsPelargir,,Pelargir Leggings,pelargir_leggings,ported,name,
item,legsPinnathGelin,legsPinnathGelin,,Pinnath Gelin Leggings,pinnath_gelin_leggings,ported,name,
item,legsRanger,legsRanger,,Ranger Leggings,ranger_leggings,ported,name,
item,legsRangerIthilien,legsRangerIthilien,,Ithilien Ranger Leggings,ithilien_ranger_leggings,ported,name,
item,legsRhun,legsRhun,,Rhûnic Leggings,rhunic_leggings,ported,name,
item,legsRhunGold,legsRhunGold,,Golden Rhûnic Leggings,golden_rhunic_leggings,ported,name,
item,legsRivendell,legsRivendell,,Rivendell Leggings,rivendell_leggings,ported,name,
item,legsRohan,legsRohan,,Rohirric Leggings,rohirric_leggings,ported,name,
item,legsRohanMarshal,legsRohanMarshal,,Rohirric Marshal Leggings,rohirric_marshal_leggings,ported,name,
item,legsTauredain,legsTauredain,,Taurethrim Leggings,taurethrim_leggings,ported,name,
item,legsTauredainGold,legsTauredainGold,,Golden Taurethrim Leggings,golden_taurethrim_leggings,ported,name,
item,legsUmbar,legsUmbar,,Umbaric Leggings,umbaric_leggings,ported,name,
item,legsUruk,legsUruk,,Uruk Leggings,uruk_leggings,ported,name,
item,legsUtumno,legsUtumno,,Utumno Leggings,utumno_leggings,ported,name,
item,legsFur,legsWarg,,Fur Leggings,fur_leggings,ported,name,
item,legsWoodElven,legsWoodElven,,Wood-elven Leggings,wood_elven_leggings,ported,name,
item,legsWoodElvenScout,legsWoodElvenScout,,Wood-elven Scout Leggings,wood_elven_scout_leggings,ported,name,
item,lembas,lembas,,Lembas,lembas,ported,name,
item,lemon,lemon,,Lemon,lemon,ported,name,
item,lemonCakeItem,lemonCake,,Lemon Cake,lemon_cake,ported,name,
item,lettuce,lettuce,,Lettuce,lettuce,ported,name,also: lettuce_crop
item,lime,lime,,Lime,lime,ported,name,
item,lionBedItem,lionBed,,Lion Fur Bed,lion_fur_bed,ported,override,
item,lionCooked,lionCooked,,Cooked Lion,cooked_lion,ported,name,
item,lionFur,lionFur,,Lion Fur,lion_fur,ported,name,
item,lionRaw,lionRaw,,Raw Lion,raw_lion,ported,name,
item,lionRug,lionRug,,Lionskin Rug,,missing,,
item,longspearDolAmroth,longspearDolAmroth,,Dol Amroth Longspear,dol_amroth_longspear,ported,name,
item,longspearElven,longspearElven,,Galadhrim Longspear,galadhrim_longspear,ported,name,
item,longspearHighElven,longspearHighElven,,Lindon Longspear,lindon_longspear,ported,name,
item,longspearRivendell,longspearRivendell,,Rivendell Longspear,rivendell_longspear,ported,name,
item,longspearWoodElven,longspearWoodElven,,Wood-elven Longspear,wood_elven_longspear,ported,name,
item,maceBlackNumenorean,maceBlackNumenorean,,Black Númenórean Mace,black_numenorean_mace,ported,name,
item,maceHalfTroll,maceHalfTroll,,Half-troll Mace,half_troll_mace,ported,name,
item,maceMallornCharred,maceMallornCharred,,Charred Mallorn Mace,charred_mallorn_mace,ported,name,
item,maceNearHarad,maceNearHarad,,Umbaric Mace,umbaric_mace,ported,name,
item,maggotyBread,maggotyBread,,Maggoty Bread,maggoty_bread,ported,name,
item,mallornBow,mallornBow,,Mallorn Bow,mallorn_bow,ported,name,
item,mallornNut,mallornNut,,Mallorn Nut,mallorn_nut,ported,name,
item,mallornStick,mallornStick,,Mallorn Stick,mallorn_stick,ported,name,
item,manFlesh,manFlesh,,Man-flesh,man_flesh,ported,name,
item,mango,mango,,Mango,mango,ported,name,
item,mapleSyrup,mapleSyrup,,Maple Syrup,maple_syrup,ported,name,
item,marzipan,marzipan,,Marchpane,marchpane,ported,name,
item,marzipanChocolate,marzipanChocolate,,Chocolate Marchpane,chocolate_marchpane,ported,name,
